VIX_ma20,VIX_ma50,VIX_mean,VIX_pct_ma20,VIX_pct_ma50,VIX_returns,VIX_std,VIX_trend_21d,VIX_trend_5d,VIX_vol,VIX_zscore,VXAZN,corr_with_VXAZN,mom_21d,mom_5d,regime,regime_0,regime_1,regime_2,regime_3,returns,vol_21d,vol_5d,timestep
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.18,0.43290322649711355,-0.02262982372558353,-0.029794277606999264,1.0,0.0,1.0,0.0,0.0,-0.0034005343696866808,0.816371616343781,0.6732656722394392,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.44,0.2898075444313696,-0.018824726532688962,-0.11394440615667356,1.0,0.0,1.0,0.0,0.0,-0.059956129661223545,0.8128740529428599,0.682392265727279,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.73,0.2867470935351279,-0.019133937562940573,-0.03277060575968227,1.0,0.0,1.0,0.0,0.0,0.010111485610578175,0.8128249748331735,0.5268721874349781,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6,0.24527185363715287,0.047092870297290146,-0.039806996381182236,1.0,0.0,1.0,0.0,0.0,0.021560574948665145,0.800101463688488,0.49717319061967047,13
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.01,0.2677220933786036,0.1670292482475224,0.1726985669176584,1.0,0.0,1.0,0.0,0.0,0.2130653266331659,1.0458043255489902,1.6457210663460828,14
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.31,0.1176590170220858,0.38591038591038584,0.304167682183768,1.0,0.0,1.0,0.0,0.0,0.10832642916321444,1.0610971982206823,1.667028613917096,15
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.35,0.07541688968891233,0.3439697133585724,0.28856624319419244,1.0,0.0,1.0,0.0,0.0,-0.07120164455242006,1.0861629321237503,1.718538593235679,16
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.93,0.1142228619137926,0.4963185164985,0.40836755646817235,1.0,0.0,1.0,0.0,0.0,0.10402414486921518,1.12315985784072,1.6883354321888582,17
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.61,0.12121058927478934,0.5694058856191004,0.42035175879397,1.0,0.0,1.0,0.0,0.0,0.030253326043375273,1.1142326461675902,1.6719999200398885,18
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.97,0.04947469296401138,0.534783853421128,0.11039768019884,1.0,0.0,1.0,0.0,0.0,-0.05165398903237217,1.129698532297171,1.3362145051462855,19
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.99,0.08307362216076833,0.44525350593311774,0.0014950476546440328,1.0,0.0,1.0,0.0,0.0,-0.00037306472673004354,1.1233566794344776,1.1069501422566448,20
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.02,0.08483380186692654,0.39212286351250936,0.13078470824949706,1.0,0.0,1.0,0.0,0.0,0.04870311625303225,1.1008147112651472,0.9169774557082918,21
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.88,0.12002141679088867,0.5968911917098445,0.12338254055039188,1.0,0.0,1.0,0.0,0.0,0.09679715302491099,1.1089544991539273,0.8789794150603355,22
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.67,0.2013393079605287,0.8161643835616441,0.17265168936847708,1.0,0.0,1.0,0.0,0.0,0.07543802725502924,1.0830947667285382,0.9522935373266422,23
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.85,0.20749845516672127,0.6300233341975627,0.17272896847603048,1.0,0.0,1.0,0.0,0.0,-0.05159149192940127,1.1151197167668536,0.951940333690226,24
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.46,0.18964789833787254,0.5651421508034611,0.1813771225974996,1.0,0.0,1.0,0.0,0.0,0.006998568474630318,1.113661772740788,0.9365859483786511,25
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.49,0.2855905592617297,0.31756916528730206,-0.008540925266903976,1.0,0.0,1.0,0.0,0.0,-0.11988627389038076,1.2157267623481554,1.4227831413804264,26
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31,0.2775085539810524,0.24167240983229954,-0.12313432835820903,1.0,0.0,1.0,0.0,0.0,-0.029971284996410663,1.224803699296332,1.145820659725912,27
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.69,0.29428885224889634,0.26191658391261163,-0.23321767989138642,1.0,0.0,1.0,0.0,0.0,-0.05957446808510636,1.2122351507044107,0.7371414839446182,28
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.35,0.42568794430065376,0.18914354644149567,-0.2160012724669954,1.0,0.0,1.0,0.0,0.0,-0.030297068660239956,1.2202396667346083,0.7510800958992104,29
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.53,0.4524420438920803,0.17342725285401994,-0.236929395040278,1.0,0.0,1.0,0.0,0.0,-0.01988232907283416,1.2234868969827484,0.6474442335723907,30
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.48,0.468341378568645,0.23324396782841816,-0.09188801148600134,1.0,0.0,1.0,0.0,0.0,0.047402194162699196,1.2289340247215468,0.6301438284406546,31
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.45,0.4697417218566805,0.33627171376717646,-0.04643848288621644,1.0,0.0,1.0,0.0,0.0,0.018577075098814122,1.2001454787360333,0.6674456274991238,32
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.29,0.4900648488539561,0.3329055441478439,0.021640763328742985,1.0,0.0,1.0,0.0,0.0,0.0075669383003491575,1.2003489116594908,0.4927080094481868,33
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.28,0.49153890046976334,0.37060301507537696,0.10671535808480415,1.0,0.0,1.0,0.0,0.0,0.05045253225495849,1.2060745691986292,0.46431605212898536,34
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.13,0.4959831989248707,0.07352941176470584,0.07286276133305725,1.0,0.0,1.0,0.0,0.0,-0.04986251145737852,0.995090594737208,0.6439371516695984,35
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.11,0.5074360951754991,0.016445524201083916,0.07490118577075089,1.0,0.0,1.0,0.0,0.0,0.04939224387420427,0.9374437283321466,0.6504019533602743,36
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.56,0.4760333253542544,0.08812877263581487,0.04928211098176183,1.0,0.0,1.0,0.0,0.0,-0.005699577128148614,0.8992912001725248,0.6651868120980867,37
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.58,0.48960126876982435,-0.06943685073810812,-0.01675332177931821,1.0,0.0,1.0,0.0,0.0,-0.05584319526627213,0.8477897226982084,0.8170183866887949,38
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.14,0.4935687562182326,-0.10436936140102593,-0.0718606782768102,1.0,0.0,1.0,0.0,0.0,-0.00842146494320406,0.8397696848715112,0.671415149366516,39
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.11,0.49405233730489345,-0.058757694459988796,-0.026432568010804514,1.0,0.0,1.0,0.0,0.0,-0.0033576930673514527,0.8216287509074366,0.5917493278219287,40
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.48,0.6780791412888795,-0.09218137712259755,-0.10553410553410558,1.0,0.0,1.0,0.0,0.0,-0.03586999603646457,0.8301227621261679,0.3667684776962285,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.97,0.6821933448063363,-0.11174377224199294,-0.07692307692307687,1.0,0.0,1.0,0.0,0.0,0.026104830421377345,0.8158599568077679,0.5001736504349585,42
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.68,0.6974470795849198,-0.15022712524334847,0.02585193889541726,1.0,0.0,1.0,0.0,0.0,0.049278846153846256,0.7560379621690425,0.5219840104665832,43
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02,0.7837192170084696,-0.24724694524060953,-0.014418329053920709,1.0,0.0,1.0,0.0,0.0,-0.04734631538755263,0.7061164074465834,0.6460176987061407,44
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.47,0.7754911472264433,-0.15349133131859394,0.05469678953626622,1.0,0.0,1.0,0.0,0.0,0.0665330661322645,0.7413374687818277,0.8084979665586474,45
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.25,0.8264125247988234,-0.2045490443847734,0.03514902363823236,1.0,0.0,1.0,0.0,0.0,-0.053739195791056016,0.7567457666331472,0.881451707790814,46
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.3,0.8487933922972545,-0.12437185929648242,-0.02263621794871795,1.0,0.0,1.0,0.0,0.0,-0.031175536139793514,0.6487340567092444,0.9015835713364648,47
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.62,0.84700319225317,-0.12229417206290472,-0.09431080565101191,1.0,0.0,1.0,0.0,0.0,-0.02766960442713673,0.6476887372729823,0.7756253880041012,48
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.89,0.8590094197888599,-0.011213850088530375,0.007214428857715394,1.0,0.0,1.0,0.0,0.0,0.059443507588532896,0.653456630353986,0.8891755013968022,49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.27,0.8591952111436247,0.01988232907283427,-0.055430289364900354,1.0,0.0,1.0,0.0,0.0,0.00019896538002406317,0.6439549033162641,0.6918820177006161,50
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.22,0.8392747953496368,0.008072862761333122,-0.03296266878474974,1.0,0.0,1.0,0.0,0.0,-0.031231350706186545,0.6499239799277102,0.6179468301483954,51
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.12,0.8415069280145796,-0.03438735177865615,0.0014347202295552641,1.0,0.0,1.0,0.0,0.0,0.003285420944558526,0.6279864820058998,0.5768655715883895,52
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.12,0.8427577191315451,-0.05199844780752816,0.029932546374367597,1.0,0.0,1.0,0.0,0.0,0.0,0.6240028077146709,0.5216187477018952,53
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.18,0.8425306413795405,-0.03273637589062206,-0.0005968961400716344,1.0,0.0,1.0,0.0,0.0,0.028039295947605458,0.6318585929539436,0.3341589439914681,54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.98,0.8454587449246711,-0.10962419798350131,-0.0338173861149792,1.0,0.0,1.0,0.0,0.0,-0.033047979295241836,0.6123709304294652,0.4083916543481208,55
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.96,0.7542191404438883,-0.05170750530580748,0.00924024640657084,1.0,0.0,1.0,0.0,0.0,0.011941527691990972,0.5921704559702969,0.35592920629838587,56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.65,0.7463119086108824,-0.10957896672182388,-0.008800654932460072,1.0,0.0,1.0,0.0,0.0,-0.014649033570701908,0.5631685319931891,0.3742865433829134,57
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.27,0.7234679687852031,-0.1262943786982248,-0.032951289398280736,1.0,0.0,1.0,0.0,0.0,-0.0243650629774933,0.5671934473663118,0.40653776795213575,58
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.05,0.7535524636555926,-0.009596553074813996,0.006768863229146049,1.0,0.0,1.0,0.0,0.0,0.07026455026455025,0.594581453034639,0.6621566438823702,59
